profileID,respID,qID,altID,obsID,blockID,tired,walking,sports,concentration,embarrassed,unhappiness,treated
67416,651,2,1,6502,4,never,often,almost never,always,sometimes,almost never,always
43636,651,3,1,6503,4,never,sometimes,never,always,always,often,sometimes
39063,651,4,1,6504,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,651,5,1,6505,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,651,6,1,6506,4,never,always,often,sometimes,almost never,always,often
45752,651,7,1,6507,4,almost never,never,never,almost never,often,always,sometimes
66064,651,8,1,6508,4,often,sometimes,sometimes,often,never,almost never,always
32585,651,9,1,6509,4,always,almost never,often,never,sometimes,never,sometimes
24235,651,10,1,6510,4,always,almost never,always,often,often,sometimes,almost never
9798,652,1,1,6511,4,sometimes,always,almost never,often,never,often,never
67416,652,2,1,6512,4,never,often,almost never,always,sometimes,almost never,always
43636,652,3,1,6513,4,never,sometimes,never,always,always,often,sometimes
39063,652,4,1,6514,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,652,5,1,6515,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,652,6,1,6516,4,never,always,often,sometimes,almost never,always,often
45752,652,7,1,6517,4,almost never,never,never,almost never,often,always,sometimes
66064,652,8,1,6518,4,often,sometimes,sometimes,often,never,almost never,always
32585,652,9,1,6519,4,always,almost never,often,never,sometimes,never,sometimes
24235,652,10,1,6520,4,always,almost never,always,often,often,sometimes,almost never
9798,653,1,1,6521,4,sometimes,always,almost never,often,never,often,never
67416,653,2,1,6522,4,never,often,almost never,always,sometimes,almost never,always
43636,653,3,1,6523,4,never,sometimes,never,always,always,often,sometimes
39063,653,4,1,6524,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,653,5,1,6525,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,653,6,1,6526,4,never,always,often,sometimes,almost never,always,often
45752,653,7,1,6527,4,almost never,never,never,almost never,often,always,sometimes
66064,653,8,1,6528,4,often,sometimes,sometimes,often,never,almost never,always
32585,653,9,1,6529,4,always,almost never,often,never,sometimes,never,sometimes
24235,653,10,1,6530,4,always,almost never,always,often,often,sometimes,almost never
9798,654,1,1,6531,4,sometimes,always,almost never,often,never,often,never
67416,654,2,1,6532,4,never,often,almost never,always,sometimes,almost never,always
43636,654,3,1,6533,4,never,sometimes,never,always,always,often,sometimes
39063,654,4,1,6534,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,654,5,1,6535,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,654,6,1,6536,4,never,always,often,sometimes,almost never,always,often
45752,654,7,1,6537,4,almost never,never,never,almost never,often,always,sometimes
66064,654,8,1,6538,4,often,sometimes,sometimes,often,never,almost never,always
32585,654,9,1,6539,4,always,almost never,often,never,sometimes,never,sometimes
24235,654,10,1,6540,4,always,almost never,always,often,often,sometimes,almost never
9798,655,1,1,6541,4,sometimes,always,almost never,often,never,often,never
67416,655,2,1,6542,4,never,often,almost never,always,sometimes,almost never,always
43636,655,3,1,6543,4,never,sometimes,never,always,always,often,sometimes
39063,655,4,1,6544,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,655,5,1,6545,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,655,6,1,6546,4,never,always,often,sometimes,almost never,always,often
45752,655,7,1,6547,4,almost never,never,never,almost never,often,always,sometimes
66064,655,8,1,6548,4,often,sometimes,sometimes,often,never,almost never,always
32585,655,9,1,6549,4,always,almost never,often,never,sometimes,never,sometimes
24235,655,10,1,6550,4,always,almost never,always,often,often,sometimes,almost never
9798,656,1,1,6551,4,sometimes,always,almost never,often,never,often,never
67416,656,2,1,6552,4,never,often,almost never,always,sometimes,almost never,always
43636,656,3,1,6553,4,never,sometimes,never,always,always,often,sometimes
39063,656,4,1,6554,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,656,5,1,6555,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,656,6,1,6556,4,never,always,often,sometimes,almost never,always,often
45752,656,7,1,6557,4,almost never,never,never,almost never,often,always,sometimes
66064,656,8,1,6558,4,often,sometimes,sometimes,often,never,almost never,always
32585,656,9,1,6559,4,always,almost never,often,never,sometimes,never,sometimes
24235,656,10,1,6560,4,always,almost never,always,often,often,sometimes,almost never
9798,657,1,1,6561,4,sometimes,always,almost never,often,never,often,never
67416,657,2,1,6562,4,never,often,almost never,always,sometimes,almost never,always
43636,657,3,1,6563,4,never,sometimes,never,always,always,often,sometimes
39063,657,4,1,6564,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,657,5,1,6565,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,657,6,1,6566,4,never,always,often,sometimes,almost never,always,often
45752,657,7,1,6567,4,almost never,never,never,almost never,often,always,sometimes
66064,657,8,1,6568,4,often,sometimes,sometimes,often,never,almost never,always
32585,657,9,1,6569,4,always,almost never,often,never,sometimes,never,sometimes
24235,657,10,1,6570,4,always,almost never,always,often,often,sometimes,almost never
9798,658,1,1,6571,4,sometimes,always,almost never,often,never,often,never
67416,658,2,1,6572,4,never,often,almost never,always,sometimes,almost never,always
43636,658,3,1,6573,4,never,sometimes,never,always,always,often,sometimes
39063,658,4,1,6574,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,658,5,1,6575,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,658,6,1,6576,4,never,always,often,sometimes,almost never,always,often
45752,658,7,1,6577,4,almost never,never,never,almost never,often,always,sometimes
66064,658,8,1,6578,4,often,sometimes,sometimes,often,never,almost never,always
32585,658,9,1,6579,4,always,almost never,often,never,sometimes,never,sometimes
24235,658,10,1,6580,4,always,almost never,always,often,often,sometimes,almost never
9798,659,1,1,6581,4,sometimes,always,almost never,often,never,often,never
67416,659,2,1,6582,4,never,often,almost never,always,sometimes,almost never,always
43636,659,3,1,6583,4,never,sometimes,never,always,always,often,sometimes
39063,659,4,1,6584,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,659,5,1,6585,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,659,6,1,6586,4,never,always,often,sometimes,almost never,always,often
45752,659,7,1,6587,4,almost never,never,never,almost never,often,always,sometimes
66064,659,8,1,6588,4,often,sometimes,sometimes,often,never,almost never,always
32585,659,9,1,6589,4,always,almost never,often,never,sometimes,never,sometimes
24235,659,10,1,6590,4,always,almost never,always,often,often,sometimes,almost never
9798,660,1,1,6591,4,sometimes,always,almost never,often,never,often,never
67416,660,2,1,6592,4,never,often,almost never,always,sometimes,almost never,always
43636,660,3,1,6593,4,never,sometimes,never,always,always,often,sometimes
39063,660,4,1,6594,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,660,5,1,6595,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,660,6,1,6596,4,never,always,often,sometimes,almost never,always,often
45752,660,7,1,6597,4,almost never,never,never,almost never,often,always,sometimes
66064,660,8,1,6598,4,often,sometimes,sometimes,often,never,almost never,always
32585,660,9,1,6599,4,always,almost never,often,never,sometimes,never,sometimes
24235,660,10,1,6600,4,always,almost never,always,often,often,sometimes,almost never
9798,661,1,1,6601,4,sometimes,always,almost never,often,never,often,never
67416,661,2,1,6602,4,never,often,almost never,always,sometimes,almost never,always
43636,661,3,1,6603,4,never,sometimes,never,always,always,often,sometimes
39063,661,4,1,6604,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,661,5,1,6605,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,661,6,1,6606,4,never,always,often,sometimes,almost never,always,often
45752,661,7,1,6607,4,almost never,never,never,almost never,often,always,sometimes
66064,661,8,1,6608,4,often,sometimes,sometimes,often,never,almost never,always
32585,661,9,1,6609,4,always,almost never,often,never,sometimes,never,sometimes
24235,661,10,1,6610,4,always,almost never,always,often,often,sometimes,almost never
9798,662,1,1,6611,4,sometimes,always,almost never,often,never,often,never
67416,662,2,1,6612,4,never,often,almost never,always,sometimes,almost never,always
43636,662,3,1,6613,4,never,sometimes,never,always,always,often,sometimes
39063,662,4,1,6614,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,662,5,1,6615,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,662,6,1,6616,4,never,always,often,sometimes,almost never,always,often
45752,662,7,1,6617,4,almost never,never,never,almost never,often,always,sometimes
66064,662,8,1,6618,4,often,sometimes,sometimes,often,never,almost never,always
32585,662,9,1,6619,4,always,almost never,often,never,sometimes,never,sometimes
24235,662,10,1,6620,4,always,almost never,always,often,often,sometimes,almost never
9798,663,1,1,6621,4,sometimes,always,almost never,often,never,often,never
67416,663,2,1,6622,4,never,often,almost never,always,sometimes,almost never,always
43636,663,3,1,6623,4,never,sometimes,never,always,always,often,sometimes
39063,663,4,1,6624,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,663,5,1,6625,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,663,6,1,6626,4,never,always,often,sometimes,almost never,always,often
45752,663,7,1,6627,4,almost never,never,never,almost never,often,always,sometimes
66064,663,8,1,6628,4,often,sometimes,sometimes,often,never,almost never,always
32585,663,9,1,6629,4,always,almost never,often,never,sometimes,never,sometimes
24235,663,10,1,6630,4,always,almost never,always,often,often,sometimes,almost never
9798,664,1,1,6631,4,sometimes,always,almost never,often,never,often,never
67416,664,2,1,6632,4,never,often,almost never,always,sometimes,almost never,always
43636,664,3,1,6633,4,never,sometimes,never,always,always,often,sometimes
39063,664,4,1,6634,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,664,5,1,6635,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,664,6,1,6636,4,never,always,often,sometimes,almost never,always,often
45752,664,7,1,6637,4,almost never,never,never,almost never,often,always,sometimes
66064,664,8,1,6638,4,often,sometimes,sometimes,often,never,almost never,always
32585,664,9,1,6639,4,always,almost never,often,never,sometimes,never,sometimes
24235,664,10,1,6640,4,always,almost never,always,often,often,sometimes,almost never
9798,665,1,1,6641,4,sometimes,always,almost never,often,never,often,never
67416,665,2,1,6642,4,never,often,almost never,always,sometimes,almost never,always
43636,665,3,1,6643,4,never,sometimes,never,always,always,often,sometimes
39063,665,4,1,6644,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,665,5,1,6645,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,665,6,1,6646,4,never,always,often,sometimes,almost never,always,often
45752,665,7,1,6647,4,almost never,never,never,almost never,often,always,sometimes
66064,665,8,1,6648,4,often,sometimes,sometimes,often,never,almost never,always
32585,665,9,1,6649,4,always,almost never,often,never,sometimes,never,sometimes
24235,665,10,1,6650,4,always,almost never,always,often,often,sometimes,almost never
9798,666,1,1,6651,4,sometimes,always,almost never,often,never,often,never
67416,666,2,1,6652,4,never,often,almost never,always,sometimes,almost never,always
43636,666,3,1,6653,4,never,sometimes,never,always,always,often,sometimes
39063,666,4,1,6654,4,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes,sometimes
19532,666,5,1,6655,4,almost never,almost never,almost never,almost never,almost never,almost never,almost never
60346,666,6,1,6656,4,never,always,often,sometimes,almost never,always,often
45752,666,7,1,6657,4,almost never,never,never,almost never,often,always,sometimes
66064,666,8,1,6658,4,often,sometimes,sometimes,often,never,almost never,always
32585,666,9,1,6659,4,always,almost never,often,never,sometimes,never,sometimes
24235,666,10,1,6660,4,always,almost never,always,often,often,sometimes,almost never
9798,667,1,1,6661,4,sometimes,always,almost never,often,never,often,never
67416,667,2,1,6662,4,never,often,almost never,always,sometimes,almost never,always
43636,667,3,1,6663,4,never,sometimes,never,always,always,often,sometimes
